block_num,latitude,longitude,total_pop
751,+44.317384,-070.121469,0
752,+44.309843,-070.119892,7
753,+44.297902,-070.090543,43
754,+44.288654,-070.074795,2
755,+44.289233,-070.097285,44
756,+44.296467,-070.108626,24
757,+44.283844,-070.112543,21
758,+44.300135,-070.115900,13
759,+44.291732,-070.133228,96
760,+44.302344,-070.134663,15
761,+44.290563,-070.155441,21
762,+44.332775,-070.192257,37
763,+44.266246,-070.159255,41
764,+44.264307,-070.150772,56
765,+44.251834,-070.156195,24
766,+44.252145,-070.162413,14
767,+44.248100,-070.152667,9
768,+44.246603,-070.154008,0
769,+44.234853,-070.127245,16
770,+44.233170,-070.127400,21
771,+44.237306,-070.117464,194
772,+44.261576,-070.110961,127
773,+44.273285,-070.100534,66
774,+44.280710,-070.103105,4
775,+44.279466,-070.110951,58
776,+44.275879,-070.076496,0
777,+44.261898,-070.084936,23
778,+44.258131,-070.086633,18
779,+44.251920,-070.082726,10
780,+44.258305,-070.078943,20
781,+44.240421,-070.081923,1
782,+44.237575,-070.089503,69
783,+44.238508,-070.084626,0
784,+44.237753,-070.078588,0
785,+44.236995,-070.076526,0
786,+44.233806,-070.079741,55
787,+44.230045,-070.076274,0
788,+44.226303,-070.078579,4
789,+44.226497,-070.082491,0
790,+44.218565,-070.084506,23
791,+44.228149,-070.090452,63
792,+44.221126,-070.098687,96
793,+44.241725,-070.099827,16
794,+44.216892,-070.096021,5
795,+44.216488,-070.092258,24
796,+44.275940,-070.172165,0
797,+44.320439,-070.183417,0
798,+44.367743,-070.153860,0
799,+44.307145,-070.099858,0
800,+44.360440,-070.187116,0
801,+44.272116,-070.171402,0
802,+44.241786,-070.076143,0
803,+44.272206,-070.076921,0
804,+44.304759,-070.096634,0
805,+44.317371,-070.123623,0
806,+44.317732,-070.114721,0
807,+44.326957,-070.108157,0
808,+44.099940,-070.214242,122
809,+44.100773,-070.215907,56
810,+44.100223,-070.217038,16
811,+44.099773,-070.217860,0
812,+44.098340,-070.216671,104
813,+44.098973,-070.216183,0
814,+44.098940,-070.215142,13
815,+44.098273,-070.214746,0
816,+44.097723,-070.214441,48
817,+44.097423,-070.215699,0
818,+44.097523,-070.217163,2
819,+44.098823,-070.217632,0
820,+44.096923,-070.216625,0
821,+44.095973,-070.216047,0
822,+44.096173,-070.215479,0
823,+44.096473,-070.214684,27
824,+44.096673,-070.213778,96
825,+44.095623,-070.213130,26
826,+44.094723,-070.214047,0
827,+44.094873,-070.215381,45
828,+44.094773,-070.215893,53
829,+44.095823,-070.216577,4
830,+44.093823,-070.215047,60
831,+44.092773,-070.214423,0
832,+44.093023,-070.213618,147
833,+44.093273,-070.212747,127
834,+44.094073,-070.212156,52
835,+44.097473,-070.218063,31
836,+44.094356,-070.217437,0
837,+44.096723,-070.219546,0
838,+44.098923,-070.219679,0
839,+44.098607,-070.220258,0
840,+44.097668,-070.220913,0
841,+44.095756,-070.220461,15
842,+44.096711,-070.221729,7
843,+44.095962,-070.221772,0
844,+44.095823,-070.221097,0
845,+44.093923,-070.222301,0
846,+44.094323,-070.219404,0
847,+44.094573,-070.218504,0
848,+44.092623,-070.217397,0
849,+44.092873,-070.216569,0
850,+44.093023,-070.216097,0
851,+44.094373,-070.216925,0
852,+44.095523,-070.217585,0
853,+44.096223,-070.217945,0
854,+44.095406,-070.216958,1
855,+44.094523,-070.216397,12
856,+44.093223,-070.215609,27
857,+44.092373,-070.218225,0
858,+44.092223,-070.218721,17
859,+44.094073,-070.219888,0
860,+44.093740,-070.220446,37
861,+44.094423,-070.221106,12
862,+44.093123,-070.220317,10
863,+44.093273,-070.219877,18
864,+44.092073,-070.219147,43
865,+44.092206,-070.219766,93
866,+44.091806,-070.219942,0
867,+44.092573,-070.221924,0
